Distribution_Center,SKU_Code,Product_Offering,Generation,ASP Group,Week,Forecasted,Unconstrained_Demand
I,Prod_E_2,E,2,7,28,0,83
I,Prod_E_2,E,2,7,29,83,83
I,Prod_E_2,E,2,7,31,41,41
I,Prod_E_2,E,2,7,32,41,207
I,Prod_E_2,E,2,7,33,83,41
I,Prod_E_2,E,2,7,34,83,41
I,Prod_E_2,E,2,7,35,83,41
I,Prod_E_2,E,2,7,36,41,83
I,Prod_E_2,E,2,7,37,166,207
I,Prod_E_2,E,2,7,38,290,124
I,Prod_E_2,E,2,7,40,41,41
I,Prod_E_2,E,2,7,42,83,290
I,Prod_E_2,E,2,7,43,41,207
I,Prod_E_2,E,2,7,47,41,414
I,Prod_E_2,E,2,7,58,41,207
I,Prod_E_2,E,2,7,59,41,124
I,Prod_E_2,E,2,7,63,41,41
I,Prod_E_2,E,2,7,64,124,41
A,Prod_E_3,E,3,7,113,1466,124
A,Prod_E_3,E,3,7,114,1466,166
A,Prod_E_3,E,3,7,115,2136,41
A,Prod_E_3,E,3,7,116,2227,662
A,Prod_E_3,E,3,7,117,2915,3933
A,Prod_E_3,E,3,7,118,1457,248
A,Prod_E_3,E,3,7,119,2989,248
A,Prod_E_3,E,3,7,120,4372,2567
A,Prod_E_3,E,3,7,121,3105,1780
A,Prod_E_3,E,3,7,122,1043,166
A,Prod_E_3,E,3,7,123,4844,828
A,Prod_E_3,E,3,7,124,1606,41
A,Prod_E_3,E,3,7,125,1722,538
A,Prod_E_3,E,3,7,126,861,207
A,Prod_E_3,E,3,7,128,977,207
A,Prod_E_3,E,3,7,129,1904,166
A,Prod_E_3,E,3,7,130,903,662
A,Prod_E_3,E,3,7,131,1006,497
A,Prod_E_3,E,3,7,133,923,497
A,Prod_E_3,E,3,7,134,965,41
A,Prod_E_3,E,3,7,135,965,1118
A,Prod_E_3,E,3,7,140,418,83
A,Prod_E_3,E,3,7,141,418,83
B,Prod_E_3,E,3,7,44,182,124
B,Prod_E_3,E,3,7,45,66,207
B,Prod_E_3,E,3,7,46,83,207
B,Prod_E_3,E,3,7,47,132,83
B,Prod_E_3,E,3,7,48,215,83
B,Prod_E_3,E,3,7,49,919,3809
B,Prod_E_3,E,3,7,50,646,621
B,Prod_E_3,E,3,7,51,174,1449
B,Prod_E_3,E,3,7,52,406,331
B,Prod_E_3,E,3,7,53,248,994
B,Prod_E_3,E,3,7,55,389,166
B,Prod_E_3,E,3,7,56,182,1201
B,Prod_E_3,E,3,7,58,99,1449
B,Prod_E_3,E,3,7,59,99,1822
D,Prod_E_3,E,3,7,33,497,1312
D,Prod_E_3,E,3,7,34,497,2153
D,Prod_E_3,E,3,7,35,1490,919
D,Prod_E_3,E,3,7,36,1863,1486
D,Prod_E_3,E,3,7,37,1490,646
D,Prod_E_3,E,3,7,38,1118,397
D,Prod_E_3,E,3,7,39,1118,2140
D,Prod_E_3,E,3,7,40,745,621
D,Prod_E_3,E,3,7,41,662,1081
D,Prod_E_3,E,3,7,42,497,261
D,Prod_E_3,E,3,7,43,828,1577
D,Prod_E_3,E,3,7,44,621,795
D,Prod_E_3,E,3,7,45,2484,1813
D,Prod_E_3,E,3,7,46,2070,1085
D,Prod_E_3,E,3,7,47,4968,3018
D,Prod_E_3,E,3,7,48,4968,791
D,Prod_E_3,E,3,7,49,3726,853
D,Prod_E_3,E,3,7,50,4968,2161
D,Prod_E_3,E,3,7,51,0,766
D,Prod_E_3,E,3,7,52,4968,2886
D,Prod_E_3,E,3,7,53,4968,1793
D,Prod_E_3,E,3,7,54,3312,8951
D,Prod_E_3,E,3,7,55,4140,3672
D,Prod_E_3,E,3,7,56,2484,994
D,Prod_E_3,E,3,7,57,3726,828
D,Prod_E_3,E,3,7,58,2153,460
D,Prod_E_3,E,3,7,59,2153,2306
D,Prod_E_3,E,3,7,60,1615,4430
D,Prod_E_3,E,3,7,61,2691,712
D,Prod_E_3,E,3,7,64,3105,1416
D,Prod_E_3,E,3,7,65,5175,6728
D,Prod_E_3,E,3,7,69,0,1201
D,Prod_E_3,E,3,7,70,0,2029
D,Prod_E_3,E,3,7,77,3312,3656
D,Prod_E_3,E,3,7,79,3726,998
D,Prod_E_3,E,3,7,82,6210,7469
D,Prod_E_3,E,3,7,112,1292,352
D,Prod_E_3,E,3,7,113,861,195
D,Prod_E_3,E,3,7,114,861,108
D,Prod_E_3,E,3,7,115,298,41
D,Prod_E_3,E,3,7,116,1722,522
D,Prod_E_3,E,3,7,117,513,339
D,Prod_E_3,E,3,7,118,128,327
D,Prod_E_3,E,3,7,119,447,402
D,Prod_E_3,E,3,7,120,447,87
D,Prod_E_3,E,3,7,121,410,360
D,Prod_E_3,E,3,7,122,712,472
D,Prod_E_3,E,3,7,123,290,132
D,Prod_E_3,E,3,7,124,145,4
D,Prod_E_3,E,3,7,125,298,33
D,Prod_E_3,E,3,7,126,298,54
D,Prod_E_3,E,3,7,129,356,124
D,Prod_E_3,E,3,7,130,253,21
D,Prod_E_3,E,3,7,132,513,83
D,Prod_E_3,E,3,7,133,253,25
D,Prod_E_3,E,3,7,134,215,75
D,Prod_E_3,E,3,7,135,215,17
D,Prod_E_3,E,3,7,136,215,8
D,Prod_E_3,E,3,7,137,431,186
D,Prod_E_3,E,3,7,138,215,58
D,Prod_E_3,E,3,7,140,104,4
D,Prod_E_3,E,3,7,141,104,4
E,Prod_E_3,E,3,7,72,182,662
E,Prod_E_3,E,3,7,73,124,124
E,Prod_E_3,E,3,7,74,352,124
E,Prod_E_3,E,3,7,75,671,1366
E,Prod_E_3,E,3,7,76,509,745
E,Prod_E_3,E,3,7,77,389,331
E,Prod_E_3,E,3,7,78,580,124
E,Prod_E_3,E,3,7,79,178,331
E,Prod_E_3,E,3,7,80,298,331
E,Prod_E_3,E,3,7,81,290,290
E,Prod_E_3,E,3,7,82,182,166
E,Prod_E_3,E,3,7,83,182,1076
E,Prod_E_3,E,3,7,84,166,124
E,Prod_E_3,E,3,7,85,232,83
E,Prod_E_3,E,3,7,86,66,207
E,Prod_E_3,E,3,7,87,513,704
E,Prod_E_3,E,3,7,88,161,207
E,Prod_E_3,E,3,7,89,832,1697
E,Prod_E_3,E,3,7,90,356,248
E,Prod_E_3,E,3,7,92,373,952
E,Prod_E_3,E,3,7,93,232,290
E,Prod_E_3,E,3,7,94,364,207
E,Prod_E_3,E,3,7,95,559,662
E,Prod_E_3,E,3,7,96,932,1449
E,Prod_E_3,E,3,7,97,132,290
E,Prod_E_3,E,3,7,98,207,290
E,Prod_E_3,E,3,7,100,323,1118
E,Prod_E_3,E,3,7,101,273,3022
E,Prod_E_3,E,3,7,103,224,166
E,Prod_E_3,E,3,7,104,182,207
E,Prod_E_3,E,3,7,107,132,166
E,Prod_E_3,E,3,7,108,8,331
E,Prod_E_3,E,3,7,109,33,41
E,Prod_E_3,E,3,7,110,4,41
E,Prod_E_3,E,3,7,111,4,83
E,Prod_E_3,E,3,7,112,50,290
E,Prod_E_3,E,3,7,113,66,124
E,Prod_E_3,E,3,7,114,4,83
E,Prod_E_3,E,3,7,115,8,248
E,Prod_E_3,E,3,7,117,75,124
E,Prod_E_3,E,3,7,122,12,83
E,Prod_E_3,E,3,7,128,4,41
F,Prod_E_3,E,3,7,46,132,124
F,Prod_E_3,E,3,7,51,116,41
F,Prod_E_3,E,3,7,53,132,166
F,Prod_E_3,E,3,7,57,124,83
F,Prod_E_3,E,3,7,66,137,207
F,Prod_E_3,E,3,7,68,128,41
F,Prod_E_3,E,3,7,71,141,166
F,Prod_E_3,E,3,7,72,141,124
F,Prod_E_3,E,3,7,76,91,83
F,Prod_E_3,E,3,7,80,91,248
F,Prod_E_3,E,3,7,81,157,41
F,Prod_E_3,E,3,7,88,91,166
F,Prod_E_3,E,3,7,92,83,83
F,Prod_E_3,E,3,7,94,116,41
F,Prod_E_3,E,3,7,100,87,41
F,Prod_E_3,E,3,7,101,91,124
F,Prod_E_3,E,3,7,106,66,41
F,Prod_E_3,E,3,7,112,46,83
F,Prod_E_3,E,3,7,114,58,41
G,Prod_E_3,E,3,7,29,0,538
G,Prod_E_3,E,3,7,30,0,41
G,Prod_E_3,E,3,7,31,124,414
G,Prod_E_3,E,3,7,32,124,1035
G,Prod_E_3,E,3,7,33,745,207
G,Prod_E_3,E,3,7,34,248,83
G,Prod_E_3,E,3,7,35,373,4057
G,Prod_E_3,E,3,7,36,248,1490
G,Prod_E_3,E,3,7,37,83,207
G,Prod_E_3,E,3,7,38,5746,83
G,Prod_E_3,E,3,7,39,124,41
G,Prod_E_3,E,3,7,40,373,248
G,Prod_E_3,E,3,7,41,248,1201
G,Prod_E_3,E,3,7,42,373,3726
G,Prod_E_3,E,3,7,43,137,3188
G,Prod_E_3,E,3,7,44,91,1201
G,Prod_E_3,E,3,7,45,12,745
G,Prod_E_3,E,3,7,46,12,3188
G,Prod_E_3,E,3,7,47,1242,6955
G,Prod_E_3,E,3,7,48,828,952
G,Prod_E_3,E,3,7,51,10234,828
G,Prod_E_3,E,3,7,52,911,4554
G,Prod_E_3,E,3,7,53,1615,497
G,Prod_E_3,E,3,7,54,124,2153
G,Prod_E_3,E,3,7,55,124,2567
G,Prod_E_3,E,3,7,56,5962,1532
G,Prod_E_3,E,3,7,57,4471,2401
G,Prod_E_3,E,3,7,58,124,4678
G,Prod_E_3,E,3,7,59,6334,3105
G,Prod_E_3,E,3,7,60,3809,2029
G,Prod_E_3,E,3,7,61,1904,331
G,Prod_E_3,E,3,7,62,124,3105
G,Prod_E_3,E,3,7,63,166,5506
G,Prod_E_3,E,3,7,64,15393,3519
G,Prod_E_3,E,3,7,65,3809,2111
G,Prod_E_3,E,3,7,66,83,8197
G,Prod_E_3,E,3,7,67,83,9232
G,Prod_E_3,E,3,7,68,83,3768
G,Prod_E_3,E,3,7,69,124,13621
G,Prod_E_3,E,3,7,70,0,1697
G,Prod_E_3,E,3,7,71,83,290
G,Prod_E_3,E,3,7,72,83,1118
G,Prod_E_3,E,3,7,73,166,6748
G,Prod_E_3,E,3,7,74,124,994
G,Prod_E_3,E,3,7,75,166,10309
G,Prod_E_3,E,3,7,76,248,14076
G,Prod_E_3,E,3,7,77,21301,414
G,Prod_E_3,E,3,7,78,248,2153
G,Prod_E_3,E,3,7,79,41,166
G,Prod_E_3,E,3,7,80,124,290
G,Prod_E_3,E,3,7,81,5813,3685
G,Prod_E_3,E,3,7,82,11625,4430
G,Prod_E_3,E,3,7,83,17,3561
G,Prod_E_3,E,3,7,84,124,8736
G,Prod_E_3,E,3,7,85,41,2898
G,Prod_E_3,E,3,7,86,41,1035
G,Prod_E_3,E,3,7,87,41,166
G,Prod_E_3,E,3,7,88,83,869
G,Prod_E_3,E,3,7,89,83,83
G,Prod_E_3,E,3,7,90,16792,2194
G,Prod_E_3,E,3,7,91,12,1201
G,Prod_E_3,E,3,7,94,41,41
G,Prod_E_3,E,3,7,95,41,911
H,Prod_E_3,E,3,7,33,745,621
H,Prod_E_3,E,3,7,34,919,207
H,Prod_E_3,E,3,7,36,1230,414
H,Prod_E_3,E,3,7,37,720,911
H,Prod_E_3,E,3,7,39,915,538
H,Prod_E_3,E,3,7,40,811,83
H,Prod_E_3,E,3,7,42,153,41
H,Prod_E_3,E,3,7,44,248,166
H,Prod_E_3,E,3,7,46,1205,704
H,Prod_E_3,E,3,7,47,621,166
H,Prod_E_3,E,3,7,48,2766,331
H,Prod_E_3,E,3,7,52,1967,248
H,Prod_E_3,E,3,7,53,1875,1325
H,Prod_E_3,E,3,7,54,2501,745
H,Prod_E_3,E,3,7,55,2600,828
H,Prod_E_3,E,3,7,57,5730,2194
H,Prod_E_3,E,3,7,60,2070,128
H,Prod_E_3,E,3,7,61,7328,1366
H,Prod_E_3,E,3,7,62,5341,3681
H,Prod_E_3,E,3,7,63,4488,3382
H,Prod_E_3,E,3,7,64,7179,787
H,Prod_E_3,E,3,7,65,2898,455
H,Prod_E_3,E,3,7,66,5564,629
H,Prod_E_3,E,3,7,67,5167,1151
H,Prod_E_3,E,3,7,68,1946,2153
H,Prod_E_3,E,3,7,69,1871,497
H,Prod_E_3,E,3,7,70,0,1018
H,Prod_E_3,E,3,7,71,3676,1739
H,Prod_E_3,E,3,7,72,3664,820
H,Prod_E_3,E,3,7,73,3900,1172
H,Prod_E_3,E,3,7,76,3503,2029
H,Prod_E_3,E,3,7,77,2840,124
H,Prod_E_3,E,3,7,78,2294,2153
H,Prod_E_3,E,3,7,79,2248,2153
H,Prod_E_3,E,3,7,80,1474,4264
H,Prod_E_3,E,3,7,82,4157,1780
H,Prod_E_3,E,3,7,83,745,580
H,Prod_E_3,E,3,7,84,1511,166
H,Prod_E_3,E,3,7,85,1300,207
H,Prod_E_3,E,3,7,86,1184,4016
H,Prod_E_3,E,3,7,88,584,124
H,Prod_E_3,E,3,7,90,679,83
H,Prod_E_3,E,3,7,91,0,704
H,Prod_E_3,E,3,7,92,526,621
H,Prod_E_3,E,3,7,93,385,994
H,Prod_E_3,E,3,7,96,729,580
H,Prod_E_3,E,3,7,97,729,3726
H,Prod_E_3,E,3,7,100,327,290
H,Prod_E_3,E,3,7,101,236,1449
H,Prod_E_3,E,3,7,106,215,2691
H,Prod_E_3,E,3,7,107,108,41
H,Prod_E_3,E,3,7,109,282,1325
H,Prod_E_3,E,3,7,111,70,1242
H,Prod_E_3,E,3,7,112,137,166
H,Prod_E_3,E,3,7,113,455,1822
H,Prod_E_3,E,3,7,114,464,952
H,Prod_E_3,E,3,7,115,878,455
H,Prod_E_3,E,3,7,116,137,41
H,Prod_E_3,E,3,7,117,294,124
H,Prod_E_3,E,3,7,120,546,1159
H,Prod_E_3,E,3,7,122,3362,952
H,Prod_E_3,E,3,7,123,265,83
H,Prod_E_3,E,3,7,124,596,455
A,Prod_E_4,E,4,7,112,3987,1118
A,Prod_E_4,E,4,7,113,8048,704
A,Prod_E_4,E,4,7,114,5606,455
A,Prod_E_4,E,4,7,115,5531,1697
A,Prod_E_4,E,4,7,116,3354,911
A,Prod_E_4,E,4,7,117,10234,952
A,Prod_E_4,E,4,7,118,10321,1987
A,Prod_E_4,E,4,7,119,10321,2815
A,Prod_E_4,E,4,7,120,6881,580
A,Prod_E_4,E,4,7,121,6868,3850
A,Prod_E_4,E,4,7,122,4455,1118
A,Prod_E_4,E,4,7,123,4455,1408
A,Prod_E_4,E,4,7,124,2289,414
A,Prod_E_4,E,4,7,125,7345,2236
A,Prod_E_4,E,4,7,126,3354,1035
A,Prod_E_4,E,4,7,127,3354,1201
A,Prod_E_4,E,4,7,128,11017,1697
A,Prod_E_4,E,4,7,129,9775,1366
A,Prod_E_4,E,4,7,130,7365,3602
A,Prod_E_4,E,4,7,131,7365,2360
A,Prod_E_4,E,4,7,132,2455,2318
A,Prod_E_4,E,4,7,133,5482,455
A,Prod_E_4,E,4,7,134,2393,911
A,Prod_E_4,E,4,7,135,2683,1946
A,Prod_E_4,E,4,7,136,1312,2194
A,Prod_E_4,E,4,7,137,4728,7245
A,Prod_E_4,E,4,7,138,4355,3892
A,Prod_E_4,E,4,7,139,6533,2608
A,Prod_E_4,E,4,7,140,4355,10309
A,Prod_E_4,E,4,7,141,4355,3436
D,Prod_E_4,E,4,7,103,224,799
D,Prod_E_4,E,4,7,112,832,911
D,Prod_E_4,E,4,7,113,1110,530
D,Prod_E_4,E,4,7,114,1110,977
D,Prod_E_4,E,4,7,115,1689,2505
D,Prod_E_4,E,4,7,116,2252,2778
D,Prod_E_4,E,4,7,117,2919,1900
D,Prod_E_4,E,4,7,118,2608,273
D,Prod_E_4,E,4,7,119,2608,961
D,Prod_E_4,E,4,7,120,3478,1933
D,Prod_E_4,E,4,7,121,6231,729
D,Prod_E_4,E,4,7,122,3788,708
D,Prod_E_4,E,4,7,123,3788,729
D,Prod_E_4,E,4,7,124,3739,617
D,Prod_E_4,E,4,7,125,4786,1027
D,Prod_E_4,E,4,7,126,3589,1271
D,Prod_E_4,E,4,7,127,7270,745
D,Prod_E_4,E,4,7,128,4786,604
D,Prod_E_4,E,4,7,129,5453,1830
D,Prod_E_4,E,4,7,130,8164,277
D,Prod_E_4,E,4,7,131,8164,1288
D,Prod_E_4,E,4,7,132,8164,1056
D,Prod_E_4,E,4,7,133,7204,526
D,Prod_E_4,E,4,7,134,3652,2091
D,Prod_E_4,E,4,7,135,5477,625
D,Prod_E_4,E,4,7,136,5577,836
D,Prod_E_4,E,4,7,137,3718,522
D,Prod_E_4,E,4,7,138,3768,799
D,Prod_E_4,E,4,7,139,5651,124
D,Prod_E_4,E,4,7,140,5879,973
D,Prod_E_4,E,4,7,141,4409,1731
D,Prod_E_4,E,4,7,142,4409,298
E,Prod_E_4,E,4,7,106,8,621
E,Prod_E_4,E,4,7,108,4,1283
E,Prod_E_4,E,4,7,109,37,41
E,Prod_E_4,E,4,7,110,8,124
E,Prod_E_4,E,4,7,111,8,1076
E,Prod_E_4,E,4,7,112,99,248
E,Prod_E_4,E,4,7,113,132,248
E,Prod_E_4,E,4,7,114,248,248
E,Prod_E_4,E,4,7,115,248,455
E,Prod_E_4,E,4,7,116,244,166
E,Prod_E_4,E,4,7,117,1217,2857
E,Prod_E_4,E,4,7,118,650,538
E,Prod_E_4,E,4,7,119,1474,1325
E,Prod_E_4,E,4,7,120,994,373
E,Prod_E_4,E,4,7,121,878,124
E,Prod_E_4,E,4,7,122,845,290
E,Prod_E_4,E,4,7,123,211,373
E,Prod_E_4,E,4,7,124,232,41
E,Prod_E_4,E,4,7,126,431,41
E,Prod_E_4,E,4,7,127,621,2567
E,Prod_E_4,E,4,7,128,911,83
E,Prod_E_4,E,4,7,131,327,207
E,Prod_E_4,E,4,7,132,397,331
E,Prod_E_4,E,4,7,133,439,83
E,Prod_E_4,E,4,7,134,422,41
E,Prod_E_4,E,4,7,135,1702,166
E,Prod_E_4,E,4,7,137,79,124
E,Prod_E_4,E,4,7,138,145,41
E,Prod_E_4,E,4,7,139,282,166
E,Prod_E_4,E,4,7,140,331,373
E,Prod_E_4,E,4,7,141,211,83
E,Prod_E_4,E,4,7,142,265,83
H,Prod_E_4,E,4,7,105,207,248
H,Prod_E_4,E,4,7,106,323,787
H,Prod_E_4,E,4,7,107,124,207
H,Prod_E_4,E,4,7,109,356,414
H,Prod_E_4,E,4,7,112,364,1035
H,Prod_E_4,E,4,7,113,1689,373
H,Prod_E_4,E,4,7,114,1921,1118
H,Prod_E_4,E,4,7,115,563,1242
H,Prod_E_4,E,4,7,116,282,2029
H,Prod_E_4,E,4,7,117,1122,41
H,Prod_E_4,E,4,7,118,1466,166
H,Prod_E_4,E,4,7,119,1271,166
H,Prod_E_4,E,4,7,120,1486,41
H,Prod_E_4,E,4,7,121,716,248
H,Prod_E_4,E,4,7,122,2799,3809
H,Prod_E_4,E,4,7,123,1366,5548
H,Prod_E_4,E,4,7,124,2683,952
H,Prod_E_4,E,4,7,125,2757,3850
H,Prod_E_4,E,4,7,126,1424,41
H,Prod_E_4,E,4,7,127,1424,2443
H,Prod_E_4,E,4,7,128,2757,290
H,Prod_E_4,E,4,7,129,1139,207
H,Prod_E_4,E,4,7,130,1946,83
H,Prod_E_4,E,4,7,131,948,83
H,Prod_E_4,E,4,7,133,840,2277
H,Prod_E_4,E,4,7,134,725,83
H,Prod_E_4,E,4,7,135,1449,124
H,Prod_E_4,E,4,7,136,2128,166
H,Prod_E_4,E,4,7,137,2244,497
H,Prod_E_4,E,4,7,138,1139,2525
H,Prod_E_4,E,4,7,139,1283,248
H,Prod_E_4,E,4,7,140,1358,1780
H,Prod_E_4,E,4,7,141,716,373
H,Prod_E_4,E,4,7,142,1184,2525
D,Prod_F_1,F,1,6,2,166,1925
D,Prod_F_1,F,1,6,3,1524,1014
D,Prod_F_1,F,1,6,4,10350,1755
D,Prod_F_1,F,1,6,5,2898,377
D,Prod_F_1,F,1,6,6,4372,1838
D,Prod_F_1,F,1,6,7,1718,923
D,Prod_F_1,F,1,6,9,2633,1834
D,Prod_F_1,F,1,6,12,6392,592
D,Prod_F_1,F,1,6,13,50,952
D,Prod_F_1,F,1,6,14,83,21
D,Prod_F_1,F,1,6,15,2335,2948
D,Prod_F_1,F,1,6,16,3163,754
D,Prod_F_1,F,1,6,18,2468,1863
D,Prod_F_1,F,1,6,21,2451,4264
D,Prod_F_1,F,1,6,22,1826,190
D,Prod_F_1,F,1,6,23,2898,1337
D,Prod_F_1,F,1,6,24,414,447
D,Prod_F_1,F,1,6,25,1689,518
D,Prod_F_1,F,1,6,27,828,604
D,Prod_F_1,F,1,6,28,1490,472
D,Prod_F_1,F,1,6,29,166,4190
D,Prod_F_1,F,1,6,30,207,1793
D,Prod_F_1,F,1,6,31,124,2240
D,Prod_F_1,F,1,6,34,331,348
D,Prod_F_1,F,1,6,35,331,1507
D,Prod_F_1,F,1,6,36,248,1172
D,Prod_F_1,F,1,6,37,414,360
D,Prod_F_1,F,1,6,38,83,62
D,Prod_F_1,F,1,6,39,83,83
D,Prod_F_1,F,1,6,40,87,83
D,Prod_F_1,F,1,6,41,381,277
D,Prod_F_1,F,1,6,42,182,215
D,Prod_F_1,F,1,6,43,108,41
D,Prod_F_1,F,1,6,44,108,83
G,Prod_F_1,F,1,6,1,4554,1242
G,Prod_F_1,F,1,6,3,14904,787
G,Prod_F_1,F,1,6,4,4140,3436
G,Prod_F_1,F,1,6,5,1366,414
G,Prod_F_1,F,1,6,6,3726,207
G,Prod_F_1,F,1,6,7,7452,7783
G,Prod_F_1,F,1,6,8,5341,1615
G,Prod_F_1,F,1,6,9,3478,497
G,Prod_F_1,F,1,6,10,2484,3561
G,Prod_F_1,F,1,6,11,3395,621
G,Prod_F_1,F,1,6,12,6599,1573
G,Prod_F_1,F,1,6,14,141,5175
G,Prod_F_1,F,1,6,15,1449,83
G,Prod_F_1,F,1,6,17,2484,869
G,Prod_F_1,F,1,6,18,621,1076
G,Prod_F_1,F,1,6,19,1242,2194
G,Prod_F_1,F,1,6,20,1035,662
G,Prod_F_1,F,1,6,21,1035,704
G,Prod_F_1,F,1,6,22,2070,455
G,Prod_F_1,F,1,6,24,331,704
G,Prod_F_1,F,1,6,25,3329,1615
G,Prod_F_1,F,1,6,28,654,497
G,Prod_F_1,F,1,6,29,3809,662
G,Prod_F_1,F,1,6,30,0,373
G,Prod_F_1,F,1,6,31,497,373
G,Prod_F_1,F,1,6,32,414,331
G,Prod_F_1,F,1,6,33,207,373
G,Prod_F_1,F,1,6,34,331,373
G,Prod_F_1,F,1,6,41,124,41
G,Prod_F_1,F,1,6,44,124,662
I,Prod_F_1,F,1,6,1,331,6334
I,Prod_F_1,F,1,6,2,497,7535
I,Prod_F_1,F,1,6,3,869,9646
I,Prod_F_1,F,1,6,5,373,7618
I,Prod_F_1,F,1,6,6,248,7494
I,Prod_F_1,F,1,6,7,124,9232
I,Prod_F_1,F,1,6,9,331,12420
I,Prod_F_1,F,1,6,10,248,4347
I,Prod_F_1,F,1,6,12,1573,4057
I,Prod_F_1,F,1,6,13,166,14490
I,Prod_F_1,F,1,6,15,166,11178
I,Prod_F_1,F,1,6,16,83,248
I,Prod_F_1,F,1,6,17,166,7038
I,Prod_F_1,F,1,6,18,166,15318
I,Prod_F_1,F,1,6,19,166,9936
I,Prod_F_1,F,1,6,20,166,580
I,Prod_F_1,F,1,6,21,331,7452
I,Prod_F_1,F,1,6,27,83,1573
I,Prod_F_1,F,1,6,28,0,4596
I,Prod_F_1,F,1,6,29,0,6210
I,Prod_F_1,F,1,6,30,0,5175
I,Prod_F_1,F,1,6,31,166,5299
I,Prod_F_1,F,1,6,32,248,6541
I,Prod_F_1,F,1,6,33,497,13455
I,Prod_F_1,F,1,6,34,414,6624
I,Prod_F_1,F,1,6,35,83,83
I,Prod_F_1,F,1,6,36,166,1035
B,Prod_F_2,F,2,7,25,0,207
B,Prod_F_2,F,2,7,27,124,83
B,Prod_F_2,F,2,7,28,58,41
B,Prod_F_2,F,2,7,29,282,207
B,Prod_F_2,F,2,7,30,248,166
B,Prod_F_2,F,2,7,32,83,166
B,Prod_F_2,F,2,7,33,83,166
B,Prod_F_2,F,2,7,34,83,207
B,Prod_F_2,F,2,7,35,166,41
B,Prod_F_2,F,2,7,37,41,41
B,Prod_F_2,F,2,7,38,41,83
B,Prod_F_2,F,2,7,40,207,41
B,Prod_F_2,F,2,7,42,21,41
D,Prod_F_2,F,2,7,3,124,4720
D,Prod_F_2,F,2,7,4,2981,10185
D,Prod_F_2,F,2,7,5,4471,8901
D,Prod_F_2,F,2,7,6,22083,5535
D,Prod_F_2,F,2,7,7,6459,9489
D,Prod_F_2,F,2,7,9,15277,6521
D,Prod_F_2,F,2,7,10,248,7187
D,Prod_F_2,F,2,7,11,497,9874
D,Prod_F_2,F,2,7,12,61605,10081
D,Prod_F_2,F,2,7,13,4347,12607
D,Prod_F_2,F,2,7,14,5709,12934
D,Prod_F_2,F,2,7,15,6728,14283
D,Prod_F_2,F,2,7,16,5937,7862
D,Prod_F_2,F,2,7,18,3850,10056
D,Prod_F_2,F,2,7,21,6707,4823
D,Prod_F_2,F,2,7,22,22282,3577
D,Prod_F_2,F,2,7,23,9191,2931
D,Prod_F_2,F,2,7,24,54749,1412
D,Prod_F_2,F,2,7,25,90793,3801
D,Prod_F_2,F,2,7,26,414,1209
D,Prod_F_2,F,2,7,27,9365,6351
D,Prod_F_2,F,2,7,28,35998,10296
D,Prod_F_2,F,2,7,29,23847,5432
D,Prod_F_2,F,2,7,30,0,9895
D,Prod_F_2,F,2,7,31,2815,4057
D,Prod_F_2,F,2,7,32,32417,9340
D,Prod_F_2,F,2,7,33,5390,6198
D,Prod_F_2,F,2,7,34,124,8098
D,Prod_F_2,F,2,7,35,14490,7705
D,Prod_F_2,F,2,7,36,8409,7121
D,Prod_F_2,F,2,7,37,12420,15041
D,Prod_F_2,F,2,7,38,14325,1656
D,Prod_F_2,F,2,7,39,6210,2227
D,Prod_F_2,F,2,7,40,10350,3312
D,Prod_F_2,F,2,7,41,12420,6885
D,Prod_F_2,F,2,7,42,8280,2869
D,Prod_F_2,F,2,7,43,9315,3395
D,Prod_F_2,F,2,7,44,5589,3850
D,Prod_F_2,F,2,7,45,9315,3089
D,Prod_F_2,F,2,7,47,13811,5328
D,Prod_F_2,F,2,7,48,8413,2401
D,Prod_F_2,F,2,7,49,4289,3602
D,Prod_F_2,F,2,7,50,7452,4430
D,Prod_F_2,F,2,7,51,0,981
D,Prod_F_2,F,2,7,52,9315,890
D,Prod_F_2,F,2,7,53,8260,2381
D,Prod_F_2,F,2,7,54,6127,3022
D,Prod_F_2,F,2,7,55,373,1081
D,Prod_F_2,F,2,7,56,497,1283
D,Prod_F_2,F,2,7,57,1242,836
D,Prod_F_2,F,2,7,58,248,1573
D,Prod_F_2,F,2,7,59,497,2203
D,Prod_F_2,F,2,7,60,248,1118
D,Prod_F_2,F,2,7,61,497,3022
D,Prod_F_2,F,2,7,64,41,145
D,Prod_F_2,F,2,7,65,124,2782
D,Prod_F_2,F,2,7,69,373,1259
D,Prod_F_2,F,2,7,70,248,2832
D,Prod_F_2,F,2,7,73,621,936
D,Prod_F_2,F,2,7,77,414,1515
D,Prod_F_2,F,2,7,78,8280,1495
D,Prod_F_2,F,2,7,79,0,1375
D,Prod_F_2,F,2,7,82,621,422
D,Prod_F_2,F,2,7,83,414,1499
D,Prod_F_2,F,2,7,85,4347,1296
D,Prod_F_2,F,2,7,86,0,969
D,Prod_F_2,F,2,7,89,3312,1081
D,Prod_F_2,F,2,7,90,0,207
D,Prod_F_2,F,2,7,103,190,339
F,Prod_F_2,F,2,7,3,2310,2236
F,Prod_F_2,F,2,7,13,1656,1242
F,Prod_F_2,F,2,7,14,1681,12006
F,Prod_F_2,F,2,7,16,1681,10309
F,Prod_F_2,F,2,7,18,1851,5299
